CodProj;IdcSituacaoProjeto;;NomAgente;SigAgente;NumCPFCNPJ;DscChamPEDEstrategico;DscTituloProjeto;QtdMesesDuracaoPrevista;SigSegmentoSetorEletrico;SigTemaProjeto;SigFasInovacaoProjeto;SigTipoProdutoProjeto;VlrCustoTotalPrevisto;AnoCadastroPropostaProjeto;DatConclusaoProjeto;VlrCustoTotalAuditado
PD-06585-1205;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Modelagem de um Vetor Econômico para a Qualidade do Serviço;30;D;QC;PA;CM;1844197;2012;06/01/2016;1825700,87
PD-06585-1501;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Proposta metodológica para determinação do fator de potência sob condições distorcidas e desequilibradas;26;D;QC;DE;ME;1242180;2015;20/08/2018;688925,02
PD-06585-1103;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Estudo e análise dos efeitos de penetração de umidade e da contaminação sobre a durabilidade e o desempenho elétrico dos pára-raios poliméricos de distribuição.;38;D;QC;PA;MS;865749,2;2011;21/11/2014;836932,65
PD-06585-1102;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Desenvolvimento de metodologia para padronização de subestações aderente aos conceitos Smart Grid, considerando o uso do protocolo de comunicação IEC61850;32;D;PL;PA;CM;4224549,6;2011;24/02/2014;7357499,03
PD-06585-1004;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Metodologia para determinação de estratégia de contratação do MUSD;24;D;PL;DE;SM;986104,4;2010;29/05/2015;938135,07
PD-06585-1410;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Sistema Inteligente de Controle de Demanda para Suporte à Operação;55;D;OP;DE;SM;2508184;2014;04/12/2018;2548934,88
PD-06585-1408;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Inteligência Computacional Aplicada à Previsão de Demanda como Ferramenta de Apoio à Decisão na Expansão do Sistema de Distribuição.;28;D;PL;PA;SM;654244;2014;26/03/2019;630299,81
PD-06585-1407;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Desenvolvimento de metodologia alternativa para fundação de linhas de distribuição em terrenos com condições geológico-geotécnicos extremas.;43;D;PL;DE;MS;1611796;2014;20/08/2018;1740067,94
PD-06585-1206;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Sistemática para Otimização da Manutenção de Ativos;21;D;OP;PA;CM;2306847,92;2012;31/07/2015;2596939,55
PD-06585-1201;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Avaliação da condição de Operação de Isoladores de Pino Porcelana Instalados na rede de distribuição de Média Tensão do Grupo Energisa;38;D;OP;DE;CM;1503063,45;2012;06/01/2016;1484868,5
PD-06585-1010;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Sistema computacional para alocação ótima de pára-raios em linhas de transmissão e distribuição;26;D;QC;CS;SW;546082,99;2010;28/05/2015;510687,16
PD-06585-1003;EM ATRASO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Equipamento Detector de Cabos Embutidos;14;D;MF;DE;ME;349918,91;2010;;342006,14
PD-06585-1005;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Aplicação de Banco de Capacitores em Redes Secundárias para Compensação de Correntes de Excitação de Transformadores de Distribuição;26;D;OP;DE;CD;896989,8;2010;19/02/2015;815420,76
PD-06585-1007;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Desenvolvimento e implementação de um sistema para análise digital dos resultados dos ensaios de impulso atmosférico em transformadores de média tensão.;26;D;QC;DE;SW;214242;2010;21/06/2012;392374,5
PD-06585-0901;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Metodologia para Roadmap Tecnológico do conceito de Redes Inteligentes (Smart Grid);15;D;OU;PB;CM;1984076,35;2009;23/01/2015;2016657,23
PD-06585-1104;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Estudo para Definição do Modelo de Mineração de Dados;18;D;MF;PA;CM;426529,25;2011;29/05/2015;425828,85
PD-06585-1101;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Projeto, Implantação e Operação de uma rede de medição da irradiação solar direta para o estado da PB visando a elaboração de uma metodologia para localização de centrais solares termoelétricas.;54;D;FA;PA;CM;1635825,79;2011;15/03/2017;2016396,14
PD-06585-1006;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Metodologia e Simulador Inteligente para a Alocação Ótima de Chaves Telecomandadas nas Redes de Distribuição Primária;26;D;SC;PA;SW;519383,31;2010;07/08/2012;771166,64
PD-06585-1907;EM ATRASO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Desenvolvimento de dispositivo quï¿½mico com marcador quï¿½mico para corte de fornecimento de energia a baixo custo - Spiderman;28;D;MF;DE;MS;1108320;2019;;
PD-06585-1906;EM ATRASO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Transformador de Distribuição Integrado às redes de IoT;29;D;SC;DE;ME;3047774,43;2019;;
PD-06585-1002;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Desenvolvimento de dispositivo protótipo para monitoramento de perdas técnicas de transformadores instalados na rede de distribuição;26;D;MF;DE;CD;942149,66;2010;07/08/2012;874943,84
PD-06585-1008;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;BLINDAGEM DE QUADRO COLETIVO - Medição Agrupada;14;D;MF;DE;CD;414176,7;2010;21/01/2015;365615,15
PD-06585-1009;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Substituição da tampa plástica pela tampa Metálica Monofásica;14;D;MF;CS;CD;305257,05;2010;21/01/2015;270941,09
PD-06585-1405;CONCLUÍDO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Soluções integradas de Self Healing e Medição Inteligente;40;D;SC;PB;SM;2982988,39;2014;20/08/2018;3170963,6
PD-06585-1902;EM ATRASO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;;Materiais Poliméricos para Prolongamento da Vida Útil e Reconstituição de Características Mecânicas de Cruzetas de Madeira;20;D;OP;DE;MS;2003865,4;2019;;
PD-06585-1912;EM EXECUÇÃO;;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;EMG;1,95E+13;022/2018;Desenvolvimento de infraestruturas dinâmicas para recarga de baterias de veículos elétricos, abastecidas com 100% de energia solar e integradas à operação da rede elétrica.;36;D;PL;LP;SM;27655060;2019;;
PD-06586-0004;EM ATRASO;;AMAPARI ENERGIA S/A;;8,82E+12;;Estabilização de Blends Diesel - Biodiesel: Minimização da Formação de Borra;24;G;GT;PA;CM;605222,4;2014;;
PD-06586-0005;EM ATRASO;;AMAPARI ENERGIA S/A;;8,82E+12;;Estabilização de Blends Diesel - Biodiesel: Minimização da Formação de Borra;24;G;GT;PA;CM;605222,4;2014;;
PD-06586-0003;EM ATRASO;;AMAPARI ENERGIA S/A;;8,82E+12;;Estudo de Técnicas de Aumento de Eficiência de Motor-Gerador consumindo Misturas Diesel-Biodiesel;19;G;GT;PA;CM;418662;2013;;
PD-06586-0002;EM ATRASO;;AMAPARI ENERGIA S/A;;8,82E+12;;Estudo e simulação do processo de oxidação da mistura diesel e biodiesel e caracterização dos produtos polimerizados para Usinas Termelétricas.;24;G;GT;PA;CM;580004;2012;;
PD-06586-0001;CANCELADO;;AMAPARI ENERGIA S/A;;8,82E+12;;Redução do Consumo Específico de Grupo Gerador Diesel de Amapari;24;G;GT;PA;CM;378702;2012;;
PD-06587-1806;EM EXECUÇÃO;;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S.A;ESE;1,30E+13;;Plataforma de Reconhecimento e Gestão da Vegetação através de Imagens para Uso nos Sistemas de Distribuição e Transmissão de Energia Elétrica....;46;D;MA;DE;SW;6579905,27;2018;;
PD-06599-0002;CONCLUÍDO;;Energética Suape II S.A.;;9,37E+12;;Desenvolvimento de Sistema para Diagnóstico Termomecânico de Falhas em Motores de Combustão Interna;26;G;MF;PA;CM;1858806,8;2013;09/01/2017;1752774,66
PD-06599-0001;CANCELADO;;Energética Suape II S.A.;;9,37E+12;;Sistema de Tratamento de Águas Oleosas por Flotação a Vácuo em Coluna;26;G;MA;PA;SM;2104707,31;2013;;
PD-06599-0005;CONCLUÍDO;;Energética Suape II S.A.;;9,37E+12;;Pesquisa para Elevação da Potência Ativa Fornecida pela Usina Termoelétrica da Suape Energia com Base em Redes Inteligentes;53;G;GT;DE;ME;3174609;2016;08/09/2020;2299272,14
PD-06599-0006;CONCLUÍDO;;Energética Suape II S.A.;;9,37E+12;;Desenvolvimento de sistemas de recuperação de óleo combustível  de água oleosa e implantação de sistema de monitoramentoon-lineda qualidade do óleo combustível em usinas termelétricas aplicando NIR;51;G;GT;DE;CM;6113315,27;2018;10/12/2020;6001373,04
PD-06599-0008;EM ATRASO;;Energética Suape II S.A.;;9,37E+12;;SISTEMA COMPACTADOR AUTOMATIZADO MÓVEL DE MATÉRIA-PRIMA;28;G;GT;DE;ME;3103450;2019;;
PD-06599-0009;EM EXECUÇÃO;;Energética Suape II S.A.;;9,37E+12;;SISTEMA INTELIGENTE DE MONITORAMENTO E DIAGNÓSTICO DE TRANSFORMADORES DE POTÊNCIA;32;G;GT;DE;ME;4003030;2019;;
PD-06599-0007;EM EXECUÇÃO;;Energética Suape II S.A.;;9,37E+12;;Desenvolvimento de dispositivo utilizando hidrogênio e oxigênio para redução de gases poluentes no ciclo de combustão carburante;38;G;GT;DE;SM;6017864;2019;;
PD-06599-0003;CONCLUÍDO;;Energética Suape II S.A.;;9,37E+12;;Desenvolvimento de Protótipos Funcionais de Novo Conjunto Transformador Atenuador de Harmônicos.;51;G;QC;DE;ME;4650095,04;2018;19/11/2019;4196643,84
PD-06599-0004;CONCLUÍDO;;Energética Suape II S.A.;;9,37E+12;;Análise On-line da Qualidade do Óleo Combustível de Motogeradores Através da Técnica da Assinatura de Ultrassom;51;G;GT;DE;ME;3940429,76;2018;18/11/2019;3535257,26
PD-06600-1903;EM EXECUÇÃO;;ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A;EPB;9,10E+12;;Monitoramento vibro-acústico e de temperatura para detecção, diagnóstico e prognóstico de falhas dos transformadores da rede de distribuição;40;D;SC;DE;CD;4668970;2019;;
PD-06600-1401;CONCLUÍDO;;ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A;EPB;9,10E+12;015/2012;6600-1401/2014 - Gestão dos Impactos de Eventos Climáticos Severos no Setor de Energia Elétrica.;53;D;OP;PA;CM;9995000;2013;30/10/2020;150911,66
PD-06600-0001;EM ATRASO;;ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A;EPB;9,10E+12;;Plataforma e Metodologia de treinamento com aplicação distribuída multi-conteúdo e avaliação integrada baseada em Realidade Virtual e Aumentada;18;D;SE;DE;SW;2540160;2019;;
PD-06600-1301;CONCLUÍDO;;ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A;EPB;9,10E+12;;Metodologias de Revisão Tarifária Periódica das Distribuidoras de Energia Elétrica: análises críticas e novas proposições.;28;D;OU;PA;CM;6705100,59;2013;20/11/2015;6266917,98
PD-06631-0002;EM ATRASO;;ENERGIA SUSTENTÁVEL DO BRASIL S.A.;UHE Jirau;9,03E+12;;;18;;;;;;2013;;
PD-06631-0005;EM ATRASO;;ENERGIA SUSTENTÁVEL DO BRASIL S.A.;UHE Jirau;9,03E+12;;Desenvolvimento de uma metodologia para monitoramento e controle de dinâmica comportamental de Mansonia spp. e sua relevância nos aproveitamentos hidrelétricos.;50;G;MA;PA;CM;6313888,66;2017;;
PD-06631-0007;EM EXECUÇÃO;;ENERGIA SUSTENTÁVEL DO BRASIL S.A.;UHE Jirau;9,03E+12;;Desenvolvimento Experimental de Gêmeo Digital para Usinas Hidrelétricas;48;G;OP;DE;SM;8476382,02;2018;;
PD-06631-0009;EM EXECUÇÃO;;ENERGIA SUSTENTÁVEL DO BRASIL S.A.;UHE Jirau;9,03E+12;;Metodologias sustentáveis para repulsão da ictiofauna do tubo de sucção das unidades geradoras;36;G;MA;PB;CM;7072420,36;2019;;
PD-06631-0004;CONCLUÍDO;;ENERGIA SUSTENTÁVEL DO BRASIL S.A.;UHE Jirau;9,03E+12;;EMMA2 - Protótipo para revestimento robótico de Turbinas In Situ;34;G;EE;DE;ME;5725071,93;2016;27/06/2019;5602965,36
PD-06631-0001;CONCLUÍDO;;ENERGIA SUSTENTÁVEL DO BRASIL S.A.;UHE Jirau;9,03E+12;;Biomarcadores de toxicidade do mercúrio aplicados ao setor hidrelétrico na região Amazônica;48;G;MA;PA;CM;4881754,8;2012;02/06/2017;2177387,1
PD-06631-0006;EM ATRASO;;ENERGIA SUSTENTÁVEL DO BRASIL S.A.;UHE Jirau;9,03E+12;;Estudo da Interação Transitória em Alta Frequência entre Transformadores de Potencial Indutivos e o Sistema Elétrico de Potência com Foco no Aumento da Confiabilidade de Geração de Energia.;50;G;OP;PA;CM;5390514,14;2017;;
PD-06631-0008;CONCLUÍDO;;ENERGIA SUSTENTÁVEL DO BRASIL S.A.;UHE Jirau;9,03E+12;;R.O.S.A. LOTE PIONEIRO: Instrumentação de Vigas Pescadoras para Monitoramento de Pesca de Stoplog.;21;G;SE;LP;ME;885817,14;2017;19/07/2019;453312,3
PD-06631-0013;EM ATRASO;;ENERGIA SUSTENTÁVEL DO BRASIL S.A.;UHE Jirau;9,03E+12;;Estudo metodológico de revestimentos para aumentar a resistência à abrasão das pás do rotor de turbinas hidráulicas - EMMA III;12;G;OP;PA;CM;1493308,76;2020;;
PD-06631-0010;EM EXECUÇÃO;;ENERGIA SUSTENTÁVEL DO BRASIL S.A.;UHE Jirau;9,03E+12;;Espectrorradiometria para Monitoramento de Sedimentos em Reservatórios - SPECTROSED;24;G;GB;PA;SM;5086347,63;2020;;
PD-06631-0014;EM EXECUÇÃO;;ENERGIA SUSTENTÁVEL DO BRASIL S.A.;UHE Jirau;9,03E+12;;Desenvolvimento de metodologia integrada para o monitoramento do transporte de material lenhoso para a concepção de sistema de manejo de troncos submersos - DMIMMAD;28;G;GB;PA;CM;17095076,34;2020;;
PD-06631-0003;CONCLUÍDO;;ENERGIA SUSTENTÁVEL DO BRASIL S.A.;UHE Jirau;9,03E+12;;Metodologia para Revestimento Robótico de Turbinas In Situ - EMMA;15;G;OP;PA;CM;3755071,25;2018;12/01/2018;3117001,98
PD-06673-0007;EM ATRASO;;Companhia Energética Potiguar S.A.;;9,44E+12;;Desenvolvimento de metodologia para avaliação do desempenho de motogeradores e redução do consumo de diesel na geração termelétrica frente ao uso de aditivos.;36;G;GT;PA;CM;3961023,1;2015;;
PD-06673-0006;EM ATRASO;;Companhia Energética Potiguar S.A.;;9,44E+12;;Simulador em RV para treinamento em termoelétricas.;24;G;OP;PA;SW;1612486,22;2015;;
PD-06673-0001;EM ATRASO;;Companhia Energética Potiguar S.A.;;9,44E+12;;Desenvolvimento de Sistema de Avaliação de Potencial Eólico (SAPE) composto de metodologia e ferramenta computacional;24;G;FA;DE;SW;376590,5;2010;;376243,5
PD-06683-0215;CONCLUÍDO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Desenvolvimento de sistema mecatrônico remotamente operado para a limpeza e inspeção do batente e soleira de vedação dos Stop Logs de hidroelétricas;60;G;OP;DE;ME;3635101,53;2015;14/09/2020;4466642,49
PD-06683-0115;CONCLUÍDO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Desenvolvimento de metodologia para monitoramento de movimentação de terreno na área de influencia de barragens via interferometria diferencial por radar aerotransportado;30;G;GB;PA;CM;6139798,46;2015;28/12/2017;1351939,8
PD-06683-0119;EM EXECUÇÃO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Sistema Baseado em Otimização e Medição para Elaboração do Despacho das Unidades Geradoras de Usinas Hidrelétrica;48;G;OP;DE;SM;5622157,53;2019;;
PD-06683-0116;CONCLUÍDO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Desenvolvimento de metodologia para o monitoramento da integridade estrutural, limpeza e manutenção de linhas de Log Boom de usinas hidrelétricas;38;G;SE;PA;SW;8419408,07;2016;18/03/2020;8262583,12
PD-06683-0113;CONCLUÍDO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Desenvolvimento de Modelo e Simulador de Usina Hidrelétrica (UHE) configurável com Multi Agentes e Model in the Loop;33;G;SC;PA;SM;5482170;2013;24/02/2016;5372672,68
PD-06683-0218;EM EXECUÇÃO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Biomonitoramento e controle Integrado de macrófitas e mosquitos do gênero Mansonia (Diptera: Culicidae) em região associada a lago de Usina Hidrelétrica (UHE);48;G;MA;DE;SM;17270838,46;2018;;
PD-06683-0320;EM EXECUÇÃO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Desenvolvimento de sistema mecatrônico remotamente operado para a limpeza e inspeção do batente e soleira de vedação dos Stop Logs de hidroelétricas - Testes, Validação e Treinamento (Fase 3);30;G;OP;DE;ME;299100;2020;;
PD-06683-0118;EM EXECUÇÃO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Desenvolvimento de técnicas de deposição de revestimentos por aspersão térmica robotizada para redução de desgaste por erosão e cavitação em turbinas hidráulicas;54;G;OP;DE;ME;9260361,2;2018;;
PD-06683-0318;EM EXECUÇÃO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Metodologia de predição da capacidade funcional de transformadores elevadores com desbalanço de carga entre enrolamentos considerando dinâmicas térmicas rápidas e vida útil remanescente;42;G;SC;DE;SW;5269130;2018;;
PD-06683-0220;EM EXECUÇÃO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Sistema de Aprendizado de Máquina (Machine Learning) para diagnóstico de falhas em hidroelétricas com base em dados de processo, vibração e acústica;24;G;SC;DE;SM;7269620;2020;;
PD-06683-0420;EM EXECUÇÃO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Desenvolvimento de metodologia e prototipagem de dispositivo de captura de peixes para monitoramento do desempenho de passagem em Sistemas de Transposição;30;G;GB;PA;SM;5970956,56;2020;;
PD-06683-0315;EM ATRASO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Desenvolvimento de Cabeça de Série de Simulador da Operação de Usina Hidroelétrica - SOUH;24;G;SC;CS;SW;7965294,22;2015;;2279031,04
PD-06683-0120;EM EXECUÇÃO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Fator de Disponibilidade de UHEs: Sistema de Apuração e Simulação Através de Técnicas Inteligentes com Foco na Análise de Risco;36;G;SC;PA;SM;2661426,14;2019;;
PD-06683-0114;CONCLUÍDO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Previsão de chuvas com antecedência de três meses na bacia do rio Madeira e do degelo nos Andes para suporte estratégico a manutenção das unidades geradoras visando o melhor aproveitamento do período;35;G;OP;PA;CM;3060996;2014;01/06/2017;1213977,38
PD-06683-0313;CONCLUÍDO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;Desenvolvimento de técnicas de reprodução artificial e alevinagem para fins de repovoamento de peixes migradores do rio Madeira;60;G;MA;PA;CM;12713047,64;2013;09/11/2018;11254686,79
PD-06683-0213;CONCLUÍDO;;SANTO ANTÔNIO ENERGIA S.A.;;9,39E+12;;S3i - Sistema Supervisor de Segurança Inteligente;35;G;SC;PA;SM;1773788;2013;09/08/2016;2106369,65
PD-06898-0001;EM ATRASO;;COOPERATIVA DE ELETRIFICAÇÃO DE BRAÇO DO NORTE;CERBRANORTE;8,64E+13;;Metodologia para Otimização Multicritério e Dinâmica de Sistemas Rurais de Distribuição, Considerando Custos Operacionais e Investimentos em Novos Elementos de REI Sob Critérios Técnico-Regulatórios;28;D;PL;PA;CM;1379536,02;2018;;
PD-06899-6925;CARREGADO;;Serra do Facão Energia S.A.;;7,73E+12;022/2018;Desenvolvimento de veículos de passeio elétrico à bateria com módulo para extensão de autonomia a partir do uso de etanol com um pequeno motor flex;48;G;OU;CS;ME;6925859;2019;;
PD-06899-2812;EM EXECUÇÃO;;Serra do Facão Energia S.A.;;7,73E+12;;Uma nova abordagem para avaliação da ruptura de barragens de Usinas Hidrelétricas;48;G;GB;PA;CM;2580389,9;2016;;
PD-06899-2912;EM EXECUÇÃO;;Serra do Facão Energia S.A.;;7,73E+12;;Pesquisa de métodos de detecção e monitoramento para prevenção da introdução de Limnoperna fortunei (Bivalvia: Mytilidae) em  Usinas Hidrelétricas: Estudo de caso na UHE Serra do Facão.;48;G;MA;PA;CM;707617,9;2016;;
PD-06899-2002;EM EXECUÇÃO;;Serra do Facão Energia S.A.;;7,73E+12;;Desenvolvimento de metodologia para determinação de potencial de energia hidrocinética em usinas hidroelétricas;24;G;FA;PA;CM;2521520,51;2020;;
PD-06899-2612;EM ATRASO;;Serra do Facão Energia S.A.;;7,73E+12;;Aproveitamento energético do biogás obtido por processo de biodigestão anaeróbia de dejetos bovinos aditivado com efluentes orgânicos da agroindústria;55;G;FA;DE;SM;3102120;2017;;
PD-06899-2712;CONCLUÍDO;;Serra do Facão Energia S.A.;;7,73E+12;;Seleção de rota tecnológica para aproveitamento energético integrado de resíduos florestais lenhosos oriundos de desmatamento de reservatórios e de podas de árvores com descartes industriais de madeir;14;G;FA;PA;CM;2123625;2017;06/12/2018;1884045,19
PD-06899-0112;CONCLUÍDO;;Serra do Facão Energia S.A.;;7,73E+12;;Desenvolvimento de Método e Técnica para Implantação de Área de Preservação Permanente via Restauração por Semeadura Direta:PeD para diminuir custo e melhorar o potencial ecológico de plantio de APP;48;G;MA;PA;CM;1178504,4;2012;31/05/2019;1193383,07
PD-06904-0001;EM EXECUÇÃO;;INTERLIGAÇÃO ELÉTRICA PINHEIROS S.A.;IE Pinheiros;1,03E+13;;Uma Análise sobre Revisão de Receita em Contratos de Transmissão Licitados e Leilões de Transmissão;30;T;OU;PB;CM;2723520;2021;;
PD-06908-0002;EM EXECUÇÃO;;MANAUS TRANSMISSORA DE ENERGIA S.A;Manaus TR;9,58E+12;;Melhoria da Consciência Situacional do Operador Utilizando Técnicas de Mineração de Dados e Inteligência Artificial;36;T;OP;DE;SW;3551713,61;2021;;
PD-06908-0003;EM EXECUÇÃO;;MANAUS TRANSMISSORA DE ENERGIA S.A;Manaus TR;9,58E+12;;Pesquisa e aplicação de técnicas computacionais avançadas para análise de perturbações;36;T;OP;DE;SW;3782157,98;2021;;
PD-06908-0001;EM ATRASO;;MANAUS TRANSMISSORA DE ENERGIA S.A;Manaus TR;9,58E+12;;Utilização de VANT para lançamento de condutores, levantamento topográfico e monitoramento dos aspectos de manutenção aplicado à linha de transmissão;30;T;OU;DE;CD;130000;2015;;
PD-06915-0003;CARREGADO;;Centrais Elétricas de Pernambuco S.A.;EPESA;6,21E+12;;Desenvolvimento de Sistema de Tratamento de Efluentes Industriais Água-Óleo Utilizando Filtro Biodegradável a Base de Celulose Bacteriana;24;G;GT;DE;ME;2835914;2021;;
PD-06915-0002;EM ATRASO;;Centrais Elétricas de Pernambuco S.A.;EPESA;6,21E+12;;Sistema de Gerenciamento Eletrônico Multicombustível para Motores Perkins 2806 da EPESA.;60;G;GT;DE;ME;3751553,66;2017;;
PD-06921-0120;EM ATRASO;;ITAQUI GERAÇÃO DE ENERGIA S/A;;8,22E+12;;Sistema de detecção automática de anomalias em esteiras transportadoras de carvão de usinas termelétricas;21;G;OP;DE;SW;3415032;2020;;
PD-06932-0113;CONCLUÍDO;;LINHARES GERAÇÃO S/A;;1,05E+13;;Desenvolvimento tecnológico para tratamento de águas residuais e óleos usados: uma combinação tecnológica através da biorremediação e sistema de recirculação;42;G;MA;PA;SM;1639310;2013;11/10/2017;2165629,41
PD-06932-0114;CONCLUÍDO;;LINHARES GERAÇÃO S/A;;1,05E+13;;Desenvolvimento de um modelo operacional para simulação em tempo real da dispersão atmosférica de poluentes emitidos por termelétrica a gás natural;54;G;MA;PA;CM;2900720;2014;18/01/2019;4334912,58
PD-06932-0116;EM ATRASO;;LINHARES GERAÇÃO S/A;;1,05E+13;;Investigação e Modelagem Estatísticas dos Sistemas de Monções do Verão Austral;48;G;GB;PA;CM;6333790;2015;;
PD-06932-0111;CONCLUÍDO;;LINHARES GERAÇÃO S/A;;1,05E+13;;Desenvolvimento de Algoritmo para Gerenciamento e Redução de Perdas Elétricas na Geração;50;G;OP;PA;CM;480000;2011;16/09/2016;577629,95
PD-06932-0115;CONCLUÍDO;;LINHARES GERAÇÃO S/A;;1,05E+13;;Desenvolvimento de Técnicas, Algoritmos de Diagnóstico Preventivo de Problemas, Otimização da Eficiência Energética da Combustão  e Balanceamento da Potência de Cilindros de Motores Estacionários a GN;48;G;GT;PA;CM;4100000;2015;12/02/2019;6430215,37
