"id","titulo_projeto","motor","categorias"
"CNPQ-141986/2017-4","Caracterização estrutural, funcional e estabilidade térmica das proteínas humanas HspA5 e HspA8: uma abordagem comparativa","Caracterizacao estrutural, funcional e estabilidade termica das proteinas humanas HspA5 e HspA8: uma abordagem comparativa Quimica Quimica","3.1"
"CNPQ-142230/2017-0","Interactions between deforestation and atmospheric composition on the climate of Amazonia and Cerrado and their consequences to agriculture","Interactions between deforestation and atmospheric composition on the climate of Amazonia and Cerrado and their consequences to agriculture Agronomia Agronomia","7.1"
"CNPQ-142265/2021-7","Avaliação de biossorventes pré-tratados para remediação de petróleo derramado em regiões marinhas","Avaliacao de biossorventes pre-tratados para remediacao de petroleo derramado em regioes marinhas Oceanografia Oceanografia Biologica","2.1"
"CNPQ-142269/2017-4","Avaliação do potencial inibidor de corrosão de extratos de Peumus boldus e basesde schiff para aplicação em fluidos de acidificação de poços de petróleo.","Avaliacao do potencial inibidor de corrosao de extratos de Peumus boldus e basesde schiff para aplicacao em fluidos de acidificacao de pocos de petroleo. Engenharia Quimica Engenharia Quimica","2.1"
"CNPQ-142300/2022-5","Catalisadores zeolíticos na transformação de biodiesel em bioquerosene de aviação","Catalisadores zeoliticos na transformacao de biodiesel em bioquerosene de aviacao Quimica Quimica Inorganica","3.4"
"CNPQ-142340/2020-0","Do campo ao descarte: projeto integrado para o desenvolvimento de ônibus urbano com eletrificação por biocombustível","Do campo ao descarte: projeto integrado para o desenvolvimento de onibus urbano com eletrificacao por biocombustivel Biotecnologia Biotecnologia Industrial","3.4"
"CNPQ-142350/2019-2","Metrologia Óptica Aplicada na Indústria do Petróleo e Gás Natural - MOPAIPE","Metrologia Optica Aplicada na Industria do Petroleo e Gas Natural - MOPAIPE Engenharia Mecanica Mecanica dos Solidos","2.1"
"CNPQ-142381/2022-5","Reciclagem verde do ânodo de baterias de íon-Li","Reciclagem verde do anodo de baterias de ion-Li Quimica Eletroquimica","6.3"
"CNPQ-142403/2018-0","Defesa bioqui&#769;mica de plantas a insetos-pragas: proteoma das proteases intestinais de lagarta da soja e caracteri&#769;sticas da resposta bioqui&#769;","Defesa bioqui&#769;mica de plantas a insetos-pragas: proteoma das proteases intestinais de lagarta da soja e caracteri&#769;sticas da resposta bioqui&#769; Agronomia Agronomia","2.1"
"CNPQ-142434/2022-1","INTERVENÇÕES DE SANEAMENTO BÁSICO NA PREVENÇÃO DA LEPTOSPIROSE URBANA EM COMUNIDADES PERIFÉRICAS DE SALVADOR","INTERVENCOES DE SANEAMENTO BASICO NA PREVENCAO DA LEPTOSPIROSE URBANA EM COMUNIDADES PERIFERICAS DE SALVADOR Tecnologias Medicas e da Saude Tecnologias Medicas e da Saude","1.3"
"CNPQ-142449/2022-9","ANÁLISE DA DINÂMICA E EVOLUÇÃO DO MERCADO DE TRABALHO NO ESTADO DE SANTA CATARINA ENTRE 2001 E 2022","ANALISE DA DINAMICA E EVOLUCAO DO MERCADO DE TRABALHO NO ESTADO DE SANTA CATARINA ENTRE 2001 E 2022 Economia Economia Regional e Urbana","1.3"
"CNPQ-142454/2018-4","Tecnologias alternativas para fabricação de células solares de elevada eficiência com redução de custo e consumo de Ge","Tecnologias alternativas para fabricacao de celulas solares de elevada eficiencia com reducao de custo e consumo de Ge Engenharia Eletrica Engenharia Eletrica","3.1"
"CNPQ-142464/2022-8","ESTUDO DE TÉCNICAS EXPERIMENTAIS PARA VIBRAÇÕES DE TUBO FLEXÍVEL VERTICAL DEVIDO A MOVIMENTOS EM SEU TOPO E SIMULAÇÕES NO","ESTUDO DE TECNICAS EXPERIMENTAIS PARA VIBRACOES DE TUBO FLEXIVEL VERTICAL DEVIDO A MOVIMENTOS EM SEU TOPO E SIMULACOES NO  Engenharia Mecanica Mecanica dos Solidos","1.3"
"CNPQ-142471/2021-6","Avaliações química e biológica de óleos essenciais de espécies de Annonaceae e Myrtaceae ocorrentes na Microrregião do Salgado, Nordeste Paraense.","Avaliacoes quimica e biologica de oleos essenciais de especies de Annonaceae e Myrtaceae ocorrentes na Microrregiao do Salgado, Nordeste Paraense. Quimica Quimica Organica","2.1"
"CNPQ-142560/2020-0","FORMAÇÃO DE DOUTORES EM ENGENHARIA ELÉTRICA NAS ÁREAS DE SAÚDE E ENERGIA","FORMACAO DE DOUTORES EM ENGENHARIA ELETRICA NAS AREAS DE SAUDE E ENERGIA Engenharia Eletrica Materiais e Componentes Semicondutores","6.2"
"CNPQ-142562/2022-0","ANÁLISE DA DINÂMICA E EVOLUÇÃO DO MERCADO DE TRABALHO NO ESTADO DE SANTA CATARINA ENTRE 2001 E 2022","ANALISE DA DINAMICA E EVOLUCAO DO MERCADO DE TRABALHO NO ESTADO DE SANTA CATARINA ENTRE 2001 E 2022 Economia Crescimento, Flutuacoes e Planejamento Economico","1.3"
"CNPQ-142571/2018-0","Funções das áreas hidrologicamente frágeis na formação e modelagem do escoamento superficial na bacia experimental do Arroio Lajeado Ferreira,","Funcoes das areas hidrologicamente frageis na formacao e modelagem do escoamento superficial na bacia experimental do Arroio Lajeado Ferreira,  Agronomia Agronomia","2.1"
"CNPQ-142584/2018-5","Envirômica, kernels não-lineares e otimização de populações de treinamento na predição genômica inteligente para o clima com foco na plasticidade fenotípica","Enviromica, kernels nao-lineares e otimizacao de populacoes de treinamento na predicao genomica inteligente para o clima com foco na plasticidade fenotipica Agronomia Agronomia","7.1"
"CNPQ-142593/2020-6","Aplicação de carbono amorfo modificado com óxidos bimetálicos a base de zircônio em eletrodos de difusão gasosa para eletrogeração de peróxido de","Aplicacao de carbono amorfo modificado com oxidos bimetalicos a base de zirconio em eletrodos de difusao gasosa para eletrogeracao de peroxido de Quimica Fisico-Quimica","2.1"
"CNPQ-142633/2022-4","UM PANORAMA DA SITUAÇÃO DE SAÚDE NO DRS III: EVIDENCIANDO O PROGRAMA ?MAIS MÉDICOS PARA O BRASIL - PMMB?","UM PANORAMA DA SITUACAO DE SAUDE NO DRS III: EVIDENCIANDO O PROGRAMA ?MAIS MEDICOS PARA O BRASIL - PMMB? Saude Coletiva Saude Publica","1.3"
"CNPQ-142758/2021-3","Aproveitamento do caldo da mandioca doce (Manihot esculenta Crantz) para a produção de etanol","Aproveitamento do caldo da mandioca doce (Manihot esculenta Crantz) para a producao de etanol  Engenharia Quimica Tecnologia Quimica","3.4"
"CNPQ-142758/2021-3","Aproveitamento do caldo da mandioca doce (Manihot esculenta Crantz) para a produção de etanol","Aproveitamento do caldo da mandioca doce (Manihot esculenta Crantz) para a producao de etanol Engenharia Quimica Tecnologia Quimica","3.4"
"CNPQ-142783/2016-1",NA,"NA Engenharia Eletrica Materiais e Componentes Semicondutores","6.2"
"CNPQ-142795/2022-4","Papel do microRNA fecal na disbiose intestinal de mulheres climatéricas","Papel do microRNA fecal na disbiose intestinal de mulheres climatericas Bioquimica Biologia Molecular","7.1"
"CNPQ-142810/2022-3","Utilização de Técnicas Fototérmicas e da Ressonância Magnética Eletrônica no Estudo de Materiais de Interesse Tecnológico: Sistemas Magnéticos e Vidros","Utilizacao de Tecnicas Fototermicas e da Ressonancia Magnetica Eletronica no Estudo de Materiais de Interesse Tecnologico: Sistemas Magneticos e Vidros  Fisica Fisica da Materia Condensada","3.1"
"CNPQ-142836/2022-2","Modelagem e simulação do fluxo reativo em rochas carbonáticas","Modelagem e simulacao do fluxo reativo em rochas carbonaticas Engenharia Quimica Petroleo e Petroquimica","2.1"
"CNPQ-142868/2021-3","Síntese de carbonos mesoporosos a partir de biomassa para a remoção de contaminantes emergentes de efluentes aquosos","Sintese de carbonos mesoporosos a partir de biomassa para a remocao de contaminantes emergentes de efluentes aquosos Quimica Nao-Metais e Seus Compostos","3.4"
"CNPQ-142880/2022-1","AVALIAÇÃO DE DOSE ABSORVIDA EM LINFÓCITOS HUMANOS DEVIDO À EXPOSIÇÃO A DIFERENTES RADIAÇÕES IONIZANTES PELA TÉCNICA DE","AVALIACAO DE DOSE ABSORVIDA EM LINFOCITOS HUMANOS DEVIDO A EXPOSICAO A DIFERENTES RADIACOES IONIZANTES PELA TECNICA DE  Biofisica Radiologia e Fotobiologia","1.3"
"CNPQ-143034/2021-9","Ferramentas de apoio a transformação digital na perfuração de poços com ênfase em petróleo e energia","Ferramentas de apoio a transformacao digital na perfuracao de pocos com enfase em petroleo e energia Engenharia Civil Geotecnica","2.1"
"CNPQ-143065/2021-1","Avaliação da correlação entre a abundância de Lactobacillus sp Gardnerella vaginais e Trichomonas vaginalis na disbiose vaginal em mulheres no climatério","Avaliacao da correlacao entre a abundancia de Lactobacillus sp Gardnerella vaginais e Trichomonas vaginalis na disbiose vaginal em mulheres no climaterio Bioquimica Biologia Molecular","7.1"
"CNPQ-143133/2021-7","ANÁLISE E DESENVOLVIMENTO DE METODOLOGIAS E FERRAMENTAS PARA REDUZIR AS TAXAS DE EVASÃO E RETENÇÃO E AUMENTO DE ALUNOS NOS","ANALISE E DESENVOLVIMENTO DE METODOLOGIAS E FERRAMENTAS PARA REDUZIR AS TAXAS DE EVASAO E RETENCAO E AUMENTO DE ALUNOS NOS Fisica Metrologia, Tecnicas Gerais de Laboratorio, Sistema de Instrumentacao","1.3"
"CNPQ-143133/2021-7","ANÁLISE E DESENVOLVIMENTO DE METODOLOGIAS E FERRAMENTAS PARA REDUZIR AS TAXAS DE EVASÃO E RETENÇÃO E AUMENTO DE ALUNOS NOS","ANALISE E DESENVOLVIMENTO DE METODOLOGIAS E FERRAMENTAS PARA REDUZIR AS TAXAS DE EVASAO E RETENCAO E AUMENTO DE ALUNOS NOS  Fisica Metrologia, Tecnicas Gerais de Laboratorio, Sistema de Instrumentacao","1.3"
"CNPQ-143203/2022-3","Processos Inovadores de conversão, conservação e desenvolvimento de sistemas energéticos sustentáveis envolvendo biomassa","Processos Inovadores de conversao, conservacao e desenvolvimento de sistemas energeticos sustentaveis envolvendo biomassa Engenharia Quimica Tecnologia Quimica","3.4"
"CNPQ-143205/2020-0","Influência da secagem no rendimento e na composição do óleo essencial das cascas do fruto e das folhas de jatobá (Hymenaea courbaril L.)","Influencia da secagem no rendimento e na composicao do oleo essencial das cascas do fruto e das folhas de jatoba (Hymenaea courbaril L.) Engenharia Quimica Processos Industriais de Engenharia Quimica","2.1"
"CNPQ-143210/2022-0","Estudo da conformação de materiais adsorventes para purificação ou armazenamento de gases industriais","Estudo da conformacao de materiais adsorventes para purificacao ou armazenamento de gases industriais Engenharia Quimica Tecnologia Quimica","2.1"
"CNPQ-143218/2022-0","Levantamento entomofaunístico de Coleoptera associada à cultura do algodão transgênico no Cone Sul de Rondônia.","Levantamento entomofaunistico de Coleoptera associada a cultura do algodao transgenico no Cone Sul de Rondonia. Agronomia Entomologia Agricola","2.1"
"CNPQ-143271/2020-2","Sensoriamento óptico na industria do petróleo","Sensoriamento optico na industria do petroleo Engenharia Eletrica Medidas Eletricas, Magneticas e Eletronicas; Instrumentacao","2.1"
"CNPQ-143349/2022-8","Procedimentos Alternativos de Soldagem Dissimilar em Componentes de Alta Resistência Revestidos com Ligas de Níquel - Parte 1","Procedimentos Alternativos de Soldagem Dissimilar em Componentes de Alta Resistencia Revestidos com Ligas de Niquel - Parte 1  Engenharia de Materiais e Metalurgica Materiais Nao-Metalicos","2.1"
"CNPQ-143355/2020-1","ABÓBORA MINIMAMENTE PROCESSADA REVESTIDA COM COBERTURA DE AMIDO ADICIONADA DE EXTRATO AQUOSO E ÓLEO ESSENCIAL DE ALECRIM E CAPIM-","ABOBORA MINIMAMENTE PROCESSADA REVESTIDA COM COBERTURA DE AMIDO ADICIONADA DE EXTRATO AQUOSO E OLEO ESSENCIAL DE ALECRIM E CAPIM- Engenharia Agricola Engenharia de Processamento de Produtos Agricolas","1.3"
"CNPQ-143523/2022-8","INTERCOMPARAÇÃO DE ESQUEMAS DE SOLO E SUPERFÍCIE UTILIZADOS NO MODELO WRF APLICADOS PARA A PREVISÃO DE CHUVA NO CEARÁ","INTERCOMPARACAO DE ESQUEMAS DE SOLO E SUPERFICIE UTILIZADOS NO MODELO WRF APLICADOS PARA A PREVISAO DE CHUVA NO CEARA Geociencias Climatologia","1.3"
"CNPQ-143681/2020-6","Povos Indígenas e comunidades locais diante das mudanças climáticas: mapeamento e organização da produção bibliográfica e audiovisual sobre a","Povos Indigenas e comunidades locais diante das mudancas climaticas: mapeamento e organizacao da producao bibliografica e audiovisual sobre a Antropologia Etnologia Indigena","7.1"
"CNPQ-143779/2021-4","Projeto e análise de unidade servopneumática de regulação de velocidade de turbinas de hidrelétricas","Projeto e analise de unidade servopneumatica de regulacao de velocidade de turbinas de hidreletricas Engenharia Mecanica Projetos de Maquinas","3.6"
"CNPQ-143889/2020-6","Poliuretanas tipo scaffolds obtidos a partir do óleo do óleo de buriti","Poliuretanas tipo scaffolds obtidos a partir do oleo do oleo de buriti Quimica Quimica Inorganica","2.1"
"CNPQ-143962/2020-5","DEVELOPMENT OF MATERIALS BASED ON CALCIUM PHOSPHATE CEMENTS FOR THEIR USE IN BIOMANUFACTURING","DEVELOPMENT OF MATERIALS BASED ON CALCIUM PHOSPHATE CEMENTS FOR THEIR USE IN BIOMANUFACTURING Divulgacao Cientifica Divulgacao Cientifica","1.3"
"CNPQ-144064/2022-7","UFG-EV (UFG Electric Vehicle)","UFG-EV (UFG Electric Vehicle) Engenharia Eletrica Materiais Eletricos","1.3"
"CNPQ-144102/2020-0","Influência de microemulsões com óleos essenciais na qualidade sanitária e fisiológica de sementes de milho","Influencia de microemulsoes com oleos essenciais na qualidade sanitaria e fisiologica de sementes de milho Engenharia de Producao Engenharia do Produto","2.1"
"CNPQ-144151/2020-0","A construção de modelos físicos de elementos estruturais, lajes, vigas, pilares empregando-se a prototipagem em impressoras 3D.","A construcao de modelos fisicos de elementos estruturais, lajes, vigas, pilares empregando-se a prototipagem em impressoras 3D. Arquitetura e Urbanismo Tecnologia de Arquitetura e Urbanismo","2.1"
"CNPQ-144233/2021-5","USO DE TECNICAS MOLECULARES PARA A GERACAO DE LINHAGENS HIBRIDAS DE LEVEDURAS CERVEJEIRAS COM MAIOR TOLERANCIA A DIFERENTES","USO DE TECNICAS MOLECULARES PARA A GERACAO DE LINHAGENS HIBRIDAS DE LEVEDURAS CERVEJEIRAS COM MAIOR TOLERANCIA A DIFERENTES Divulgacao Cientifica Divulgacao Cientifica","1.3"
"CNPQ-144233/2021-5","USO DE TECNICAS MOLECULARES PARA A GERACAO DE LINHAGENS HIBRIDAS DE LEVEDURAS CERVEJEIRAS COM MAIOR TOLERANCIA A DIFERENTES","USO DE TECNICAS MOLECULARES PARA A GERACAO DE LINHAGENS HIBRIDAS DE LEVEDURAS CERVEJEIRAS COM MAIOR TOLERANCIA A DIFERENTES  Divulgacao Cientifica Divulgacao Cientifica","1.3"
"CNPQ-144325/2020-9","MORFOLOGIA URBANA, ALTERAÇÕES CLIMÁTICAS E ELEVAÇÃO DA TEMPERATURA DO AR: IMPLICAÇÕES NO CONFORTO, NA SAÚDE E NO DESEMPENHO DO","MORFOLOGIA URBANA, ALTERACOES CLIMATICAS E ELEVACAO DA TEMPERATURA DO AR: IMPLICACOES NO CONFORTO, NA SAUDE E NO DESEMPENHO DO Engenharia de Producao Ergonomia","1.3"
"CNPQ-144329/2022-0","Epidemiologia, vigilância e controle de hanseníase e doença de Chagas no nordeste do Brasil.","Epidemiologia, vigilancia e controle de hanseniase e doenca de Chagas no nordeste do Brasil. Saude Coletiva Epidemiologia","2.1"
"CNPQ-144352/2020-6","Óxido Nítrico Nanoencapsulado Na Aclimatização De Dyckia Spp. (Bromeliaceae)","Oxido Nitrico Nanoencapsulado Na Aclimatizacao De Dyckia Spp. (Bromeliaceae) Agronomia Producao de Mudas","7.1"
"CNPQ-144390/2022-1","O nexo água, clima e energia na Bacia do Rio São Francisco: uma análise da variabilidade climática decenal.","O nexo agua, clima e energia na Bacia do Rio Sao Francisco: uma analise da variabilidade climatica decenal. Biodiversidade e Recursos Naturais Biodiversidade e Recursos Naturais","7.1"
"CNPQ-144420/2022-8","ANÁLISE DA PASSIVAÇÃO DA SUPERFÍCIE POSTERIOR EM CÉLULAS SOLARES FINAS N-PERC","ANALISE DA PASSIVACAO DA SUPERFICIE POSTERIOR EM CELULAS SOLARES FINAS N-PERC Engenharia Eletrica Materiais e Componentes Semicondutores","6.2"
"CNPQ-144479/2020-6","ESTABILIZAÇÃO E ANÁLISE NUMÉRICA DE MODELOS DE EVOLUÇÃO","ESTABILIZACAO E ANALISE NUMERICA DE MODELOS DE EVOLUCAO Matematica Equacoes Diferenciais Parciais","1.3"
"CNPQ-144497/2022-0","Breve história das ciências, do plasma e suas aplicações","Breve historia das ciencias, do plasma e suas aplicacoes Fisica Fisica de Plasmas e Descargas Eletricas","2.1"
"CNPQ-144714/2021-3","Produção de catalisadores e biocatalisadores para reações de transformações de rejeitos graxos oriundos do processo de refino de óleos amazônicos em ésteres","Producao de catalisadores e biocatalisadores para reacoes de transformacoes de rejeitos graxos oriundos do processo de refino de oleos amazonicos em esteres  Quimica Sintese Organica","2.1"
"CNPQ-144714/2021-3","Produção de catalisadores e biocatalisadores para reações de transformações de rejeitos graxos oriundos do processo de refino de óleos amazônicos em ésteres","Producao de catalisadores e biocatalisadores para reacoes de transformacoes de rejeitos graxos oriundos do processo de refino de oleos amazonicos em esteres Quimica Sintese Organica","2.1"
"CNPQ-144755/2022-0","Insumos microbiológicos para aumento da eficiência de suprimento de nutrientes para a cultura do milho em sistema de produção.","Insumos microbiologicos para aumento da eficiencia de suprimento de nutrientes para a cultura do milho em sistema de producao. Agronomia Microbiologia e Bioquimica do Solo","1.1"
